route_id,path_type,direction,seq,sid1,sid2,dow,hr,mins
53,main,back,0,2960,5092,Monday,3,2
53,main,back,1,5092,414,Monday,4,10
53,main,back,2,414,4435,Monday,5,9
53,main,back,3,4435,2109,Monday,6,2
53,main,back,4,2109,507,Monday,7,6
53,main,back,5,507,508,Monday,8,7
53,main,back,6,508,509,Monday,9,5
53,main,back,7,509,1564,Monday,10,5
53,main,back,8,1564,1565,Monday,11,5
53,main,back,9,1565,1566,Monday,12,2
53,main,back,10,1566,5091,Monday,13,6
53,main,back,11,5091,4052,Monday,14,10
53,main,back,12,4052,4440,Monday,15,3
53,main,back,13,4440,510,Monday,16,6
53,main,back,14,510,4050,Monday,17,9
53,main,back,15,4050,4337,Monday,18,7
53,main,back,16,4337,3618,Monday,19,3
53,main,back,17,3618,4750,Monday,20,2
53,main,back,18,4750,3619,Monday,21,9
53,main,back,19,3619,3620,Monday,22,2
53,main,back,20,3620,2040,Monday,23,9
53,main,back,21,2040,4768,Tuesday,0,2
53,main,back,22,4768,3431,Tuesday,1,9
53,main,back,23,3431,3432,Tuesday,2,10
53,main,back,24,3432,1393,Tuesday,3,10
53,main,back,25,1393,4816,Tuesday,4,3
53,main,back,26,4816,549,Tuesday,5,10
53,main,back,27,549,550,Tuesday,6,10
53,main,back,28,550,551,Tuesday,7,8
53,main,back,29,551,1060,Tuesday,8,8
53,main,back,30,1060,1573,Tuesday,9,5
53,main,back,31,1573,4604,Tuesday,10,4
53,main,back,32,4604,4772,Tuesday,11,4
53,main,back,33,4772,4343,Tuesday,12,7
53,main,back,34,4343,952,Tuesday,13,2
53,main,back,35,952,953,Tuesday,14,7
53,main,back,36,953,4441,Tuesday,15,2
53,main,back,37,4441,1267,Tuesday,16,5
53,main,back,38,1267,415,Tuesday,17,3
53,main,back,39,415,1269,Tuesday,18,3
531,main,go,0,1524,3510,Tuesday,19,10
531,main,go,1,3510,1525,Tuesday,20,4
531,main,go,2,1525,1526,Tuesday,21,3
531,main,go,3,1526,1527,Tuesday,22,6
531,main,go,4,1527,1528,Tuesday,23,2
531,main,go,5,1528,1529,Wednesday,0,7
531,main,go,6,1529,1530,Wednesday,1,3
531,main,go,7,1530,1531,Wednesday,2,10
531,main,go,8,1531,1500,Wednesday,3,9
531,main,go,9,1500,1501,Wednesday,4,3
531,main,go,10,1501,1502,Wednesday,5,8
531,main,go,11,1502,1503,Wednesday,6,6
531,main,go,12,1503,1504,Wednesday,7,9
531,main,go,13,1504,1506,Wednesday,8,3
531,main,go,14,1506,1508,Wednesday,9,5
531,main,go,15,1508,1509,Wednesday,10,4
531,main,go,16,1509,1510,Wednesday,11,4
531,main,go,17,1510,1511,Wednesday,12,5
531,main,go,18,1511,1512,Wednesday,13,7
531,main,go,19,1512,2281,Wednesday,14,4
531,main,go,20,2281,2282,Wednesday,15,4
531,main,go,21,2282,2364,Wednesday,16,7
531,main,go,22,2364,2283,Wednesday,17,2
531,main,go,23,2283,4994,Wednesday,18,5
531,main,go,24,4994,4448,Wednesday,19,3
531,main,go,25,4448,2284,Wednesday,20,6
531,main,go,26,2284,2285,Wednesday,21,3
531,main,go,27,2285,2286,Wednesday,22,4
531,main,go,28,2286,2287,Wednesday,23,5
531,main,go,29,2287,2288,Thursday,0,2
531,main,go,30,2288,2289,Thursday,1,7
531,main,go,31,2289,4990,Thursday,2,5
531,main,go,32,4990,2291,Thursday,3,10
531,main,go,33,2291,2292,Thursday,4,3
531,main,go,34,2292,4939,Thursday,5,4
531,main,go,35,4939,2293,Thursday,6,6
531,main,go,36,2293,2294,Thursday,7,7
531,main,go,37,2294,4897,Thursday,8,8
531,main,go,38,4897,2295,Thursday,9,7
531,main,go,39,2295,2438,Thursday,10,9
531,main,go,40,2438,2439,Thursday,11,9
531,main,go,41,2439,2440,Thursday,12,9
531,main,go,42,2440,2881,Thursday,13,9
531,main,go,43,2881,2882,Thursday,14,9
531,main,go,44,2882,2883,Thursday,15,5
531,main,go,45,2883,2884,Thursday,16,7
531,main,go,46,2884,2885,Thursday,17,6
531,main,go,47,2885,3946,Thursday,18,2
531,main,go,48,3946,3947,Thursday,19,2
531,main,go,49,3947,3948,Thursday,20,2
531,main,go,50,3948,3949,Thursday,21,3
531,main,go,51,3949,3950,Thursday,22,3
531,main,go,52,3950,3951,Thursday,23,10
531,main,go,53,3951,3952,Friday,0,4
531,main,go,54,3952,3953,Friday,1,9
531,main,go,55,3953,4717,Friday,2,9
531,main,go,56,4717,3954,Friday,3,5
531,main,go,57,3954,3660,Friday,4,3
531,main,go,58,3660,3661,Friday,5,6
531,main,go,59,3661,3662,Friday,6,8
531,main,go,60,3662,3663,Friday,7,8
531,main,go,61,3663,3664,Friday,8,4
531,main,go,62,3664,4720,Friday,9,7
531,main,go,63,4720,3679,Friday,10,7
531,main,go,64,3679,3872,Friday,11,10
531,main,go,65,3872,3666,Friday,12,8
531,main,go,66,3666,3668,Friday,13,6
531,main,go,67,3668,3669,Friday,14,10
531,main,go,68,3669,3670,Friday,15,9
531,main,go,69,3670,3671,Friday,16,5
531,main,go,70,3671,4706,Friday,17,5
531,main,go,71,4706,3672,Friday,18,5
531,main,go,72,3672,4707,Friday,19,8
531,main,go,73,4707,4708,Friday,20,5
531,main,go,74,4708,4709,Friday,21,10
531,main,go,75,4709,4710,Friday,22,9
531,main,go,76,4710,4711,Friday,23,9
531,main,go,77,4711,3673,Saturday,0,2
531,main,go,78,3673,3873,Saturday,1,3
531,main,go,79,3873,3874,Saturday,2,8
531,main,go,80,3874,4714,Saturday,3,6
531,main,go,81,4714,4721,Saturday,4,9
531,main,go,82,4721,4367,Saturday,5,10
531,main,go,83,4367,3875,Saturday,6,3
531,main,go,84,3875,3876,Saturday,7,9
531,main,go,85,3876,4726,Saturday,8,7
531,main,go,86,4726,4722,Saturday,9,9
531,main,go,87,4722,4651,Saturday,10,7
531,main,go,88,4651,4727,Saturday,11,9
531,main,go,89,4727,4687,Saturday,12,7
531,main,go,90,4687,3853,Saturday,13,10
531,main,go,91,3853,4716,Saturday,14,8
531,main,go,92,4716,4688,Saturday,15,3
531,main,go,93,4688,4689,Saturday,16,2
531,main,go,94,4689,4690,Saturday,17,8
531,main,go,95,4690,4691,Saturday,18,3
531,main,go,96,4691,4693,Saturday,19,2
531,main,go,97,4693,4694,Saturday,20,8
531,main,go,98,4694,4695,Saturday,21,9
531,main,go,99,4695,4696,Saturday,22,8
531,main,go,100,4696,4697,Saturday,23,9
531,main,go,101,4697,4700,Sunday,0,7
531,main,go,102,4700,4699,Sunday,1,4
531,main,go,103,4699,4642,Sunday,2,4
531,main,go,104,4642,4701,Sunday,3,9
531,main,go,105,4701,4702,Sunday,4,10
531,main,go,106,4702,4703,Sunday,5,8
531,main,go,107,4703,4704,Sunday,6,2
531,main,go,108,4704,4705,Sunday,7,2
531,main,go,109,4705,3674,Sunday,8,3
531,main,go,110,3674,3675,Sunday,9,4
531,main,go,111,3675,3676,Sunday,10,5
531,main,go,112,3676,3677,Sunday,11,7
531,main,go,113,3677,3678,Sunday,12,9
531,main,go,114,3678,4940,Sunday,13,4
531,main,go,115,4940,3681,Sunday,14,2
531,main,go,116,3681,4692,Sunday,15,3
531,main,go,117,4692,3682,Sunday,16,6
531,main,go,118,3682,3683,Sunday,17,2
531,main,go,119,3683,3684,Sunday,18,6
531,main,go,120,3684,4681,Sunday,19,2
531,main,go,121,4681,3685,Sunday,20,10
531,main,go,122,3685,3955,Sunday,21,4
531,main,go,123,3955,4715,Sunday,22,2
531,main,go,124,4715,3956,Sunday,23,2
531,main,go,125,3956,3957,Monday,0,4
531,main,go,126,3957,3958,Monday,1,7
531,main,go,127,3958,3959,Monday,2,2
531,main,go,128,3959,3960,Monday,3,6
531,main,go,129,3960,3961,Monday,4,2
531,main,go,130,3961,2863,Monday,5,7
531,main,go,131,2863,2864,Monday,6,7
531,main,go,132,2864,2866,Monday,7,4
531,main,go,133,2866,2867,Monday,8,3
531,main,go,134,2867,387,Monday,9,4
531,main,go,135,387,2396,Monday,10,7
531,main,go,136,2396,2397,Monday,11,8
531,main,go,137,2397,2303,Monday,12,5
531,main,go,138,2303,2304,Monday,13,4
531,main,go,139,2304,2376,Monday,14,8
531,main,go,140,2376,384,Monday,15,7
531,main,go,141,384,2305,Monday,16,8
531,main,go,142,2305,2306,Monday,17,10
531,main,go,143,2306,2307,Monday,18,8
531,main,go,144,2307,5135,Monday,19,3
531,main,go,145,5135,2308,Monday,20,10
531,main,go,146,2308,2309,Monday,21,8
531,main,go,147,2309,2310,Monday,22,6
531,main,go,148,2310,4949,Monday,23,7
531,main,go,149,4949,2311,Tuesday,0,8
531,main,go,150,2311,2312,Tuesday,1,3
531,main,go,151,2312,2313,Tuesday,2,9
531,main,go,152,2313,2314,Tuesday,3,2
531,main,go,153,2314,2315,Tuesday,4,6
531,main,go,154,2315,2316,Tuesday,5,8
531,main,go,155,2316,2317,Tuesday,6,2
531,main,go,156,2317,5429,Tuesday,7,3
531,main,go,157,5429,2868,Tuesday,8,9
531,main,go,158,2868,2869,Tuesday,9,2
531,main,go,159,2869,2870,Tuesday,10,7
531,main,go,160,2870,2871,Tuesday,11,4
531,main,go,161,2871,2872,Tuesday,12,9
531,main,go,162,2872,2873,Tuesday,13,10
531,main,go,163,2873,2874,Tuesday,14,9
531,main,go,164,2874,2875,Tuesday,15,10
531,main,go,165,2875,2876,Tuesday,16,8
531,main,go,166,2876,2877,Tuesday,17,6
531,main,go,167,2877,2878,Tuesday,18,3
531,main,go,168,2878,2879,Tuesday,19,4
531,main,go,169,2879,2880,Tuesday,20,8
531,main,go,170,2880,1514,Tuesday,21,7
531,main,go,171,1514,1515,Tuesday,22,9
531,main,go,172,1515,1516,Tuesday,23,4
531,main,go,173,1516,1517,Wednesday,0,6
531,main,go,174,1517,1518,Wednesday,1,7
531,main,go,175,1518,1519,Wednesday,2,8
531,main,go,176,1519,1520,Wednesday,3,2
531,main,go,177,1520,1521,Wednesday,4,6
531,main,go,178,1521,3469,Wednesday,5,3
531,main,go,179,3469,1522,Wednesday,6,4
531,main,go,180,1522,1523,Wednesday,7,4
532,main,go,0,3456,3457,Wednesday,8,7
532,main,go,1,3457,3458,Wednesday,9,6
532,main,go,2,3458,3459,Wednesday,10,10
532,main,go,3,3459,3460,Wednesday,11,5
532,main,go,4,3460,3461,Wednesday,12,5
532,main,go,5,3461,3462,Wednesday,13,2
532,main,go,6,3462,851,Wednesday,14,2
532,main,go,7,851,3463,Wednesday,15,5
532,main,go,8,3463,852,Wednesday,16,2
532,main,go,9,852,3464,Wednesday,17,2
532,main,go,10,3464,3465,Wednesday,18,7
532,main,go,11,3465,853,Wednesday,19,5
532,main,go,12,853,854,Wednesday,20,5
532,main,go,13,854,5347,Wednesday,21,7
532,main,go,14,5347,3466,Wednesday,22,2
532,main,go,15,3466,855,Wednesday,23,6
532,main,go,16,855,3467,Thursday,0,2
532,main,go,17,3467,856,Thursday,1,5
532,main,go,18,856,857,Thursday,2,10
532,main,go,19,857,858,Thursday,3,8
532,main,go,20,858,3468,Thursday,4,9
532,main,go,21,3468,3510,Thursday,5,4
532,main,go,22,3510,1525,Thursday,6,9
532,main,go,23,1525,1526,Thursday,7,9
532,main,go,24,1526,1527,Thursday,8,3
532,main,go,25,1527,1528,Thursday,9,5
532,main,go,26,1528,1529,Thursday,10,6
532,main,go,27,1529,1530,Thursday,11,7
532,main,go,28,1530,1531,Thursday,12,4
532,main,go,29,1531,3636,Thursday,13,4
532,main,go,30,3636,3637,Thursday,14,9
532,main,go,31,3637,3638,Thursday,15,5
532,main,go,32,3638,3639,Thursday,16,8
532,main,go,33,3639,5438,Thursday,17,3
532,main,go,34,5438,3640,Thursday,18,9
532,main,go,35,3640,3641,Thursday,19,7
532,main,go,36,3641,3642,Thursday,20,8
532,main,go,37,3642,3643,Thursday,21,10
532,main,go,38,3643,3644,Thursday,22,2
532,main,go,39,3644,3645,Thursday,23,6
532,main,go,40,3645,3646,Friday,0,4
532,main,go,41,3646,3647,Friday,1,3
532,main,go,42,3647,3648,Friday,2,7
532,main,go,43,3648,3649,Friday,3,7
532,main,go,44,3649,3650,Friday,4,3
532,main,go,45,3650,3651,Friday,5,4
532,main,go,46,3651,3652,Friday,6,4
532,main,go,47,3652,3653,Friday,7,3
532,main,go,48,3653,3655,Friday,8,4
532,main,go,49,3655,3656,Friday,9,4
532,main,go,50,3656,3657,Friday,10,8
532,main,go,51,3657,3658,Friday,11,6
532,main,go,52,3658,3659,Friday,12,5
532,main,go,53,3659,3660,Friday,13,10
532,main,go,54,3660,3661,Friday,14,5
532,main,go,55,3661,3662,Friday,15,4
532,main,go,56,3662,3663,Friday,16,6
532,main,go,57,3663,3664,Friday,17,6
532,main,go,58,3664,4720,Friday,18,4
532,main,go,59,4720,3855,Friday,19,2
532,main,go,60,3855,3488,Friday,20,2
532,main,go,61,3488,3856,Friday,21,10
532,main,go,62,3856,3489,Friday,22,5
532,main,go,63,3489,3492,Friday,23,8
532,main,go,64,3492,3857,Saturday,0,7
532,main,go,65,3857,4610,Saturday,1,5
532,main,go,66,4610,4368,Saturday,2,7
532,main,go,67,4368,375,Saturday,3,7
532,main,go,68,375,3176,Saturday,4,4
532,main,go,69,3176,3177,Saturday,5,6
532,main,go,70,3177,3178,Saturday,6,4
532,main,go,71,3178,3179,Saturday,7,2
532,main,go,72,3179,3180,Saturday,8,6
532,main,go,73,3180,4047,Saturday,9,2
532,main,go,74,4047,4048,Saturday,10,5
532,main,go,75,4048,4290,Saturday,11,6
532,main,go,76,4290,4995,Saturday,12,6
532,main,go,77,4995,3071,Saturday,13,7
532,main,go,78,3071,4786,Saturday,14,4
532,main,go,79,4786,3072,Saturday,15,5
532,main,go,80,3072,3073,Saturday,16,4
532,main,go,81,3073,2902,Saturday,17,6
532,main,go,82,2902,2904,Saturday,18,10
532,main,go,83,2904,1563,Saturday,19,3
532,main,go,84,1563,4501,Saturday,20,3
532,main,go,85,4501,1565,Saturday,21,3
532,main,go,86,1565,1566,Saturday,22,2
532,main,go,87,1566,1567,Saturday,23,10
532,main,go,88,1567,1395,Sunday,0,8
532,main,go,89,1395,1569,Sunday,1,2
532,main,go,90,1569,1570,Sunday,2,4
532,main,go,91,1570,1572,Sunday,3,7
532,main,go,92,1572,3427,Sunday,4,6
532,main,go,93,3427,2368,Sunday,5,6
532,main,go,94,2368,2369,Sunday,6,10
532,main,go,95,2369,2370,Sunday,7,8
532,main,go,96,2370,5328,Sunday,8,7
532,main,go,97,5328,4248,Sunday,9,7
532,main,go,98,4248,2371,Sunday,10,3
532,main,go,99,2371,1573,Sunday,11,7
532,main,go,100,1573,4604,Sunday,12,6
532,main,go,101,4604,4772,Sunday,13,7
532,main,go,102,4772,4343,Sunday,14,2
532,main,go,103,4343,952,Sunday,15,5
532,main,go,104,952,953,Sunday,16,10
532,main,go,105,953,950,Sunday,17,6
532,main,go,106,950,4646,Sunday,18,5
532,main,go,107,4646,5313,Sunday,19,5
532,main,back,0,5313,5314,Sunday,20,10
532,main,back,1,5314,951,Sunday,21,5
532,main,back,2,951,4895,Sunday,22,4
532,main,back,3,4895,4896,Sunday,23,8
532,main,back,4,4896,4602,Monday,0,3
532,main,back,5,4602,2299,Monday,1,10
532,main,back,6,2299,2373,Monday,2,6
532,main,back,7,2373,2374,Monday,3,9
532,main,back,8,2374,2300,Monday,4,7
532,main,back,9,2300,2301,Monday,5,2
532,main,back,10,2301,2365,Monday,6,3
532,main,back,11,2365,2366,Monday,7,8
532,main,back,12,2366,2367,Monday,8,5
532,main,back,13,2367,1576,Monday,9,3
532,main,back,14,1576,1398,Monday,10,2
532,main,back,15,1398,1063,Monday,11,8
532,main,back,16,1063,1064,Monday,12,5
532,main,back,17,1064,4501,Monday,13,8
532,main,back,18,4501,1579,Monday,14,5
532,main,back,19,1579,1580,Monday,15,9
532,main,back,20,1580,1581,Monday,16,2
532,main,back,21,1581,3068,Monday,17,4
532,main,back,22,3068,3069,Monday,18,9
532,main,back,23,3069,4817,Monday,19,6
532,main,back,24,4817,3070,Monday,20,9
532,main,back,25,3070,4267,Monday,21,8
532,main,back,26,4267,4056,Monday,22,5
532,main,back,27,4056,1584,Monday,23,5
532,main,back,28,1584,3257,Tuesday,0,10
532,main,back,29,3257,3258,Tuesday,1,6
532,main,back,30,3258,3259,Tuesday,2,7
532,main,back,31,3259,3260,Tuesday,3,5
532,main,back,32,3260,3175,Tuesday,4,6
532,main,back,33,3175,2996,Tuesday,5,8
532,main,back,34,2996,3865,Tuesday,6,3
532,main,back,35,3865,4608,Tuesday,7,9
532,main,back,36,4608,3867,Tuesday,8,4
532,main,back,37,3867,4369,Tuesday,9,7
532,main,back,38,4369,3868,Tuesday,10,8
532,main,back,39,3868,3493,Tuesday,11,3
532,main,back,40,3493,3869,Tuesday,12,7
532,main,back,41,3869,3870,Tuesday,13,9
532,main,back,42,3870,3871,Tuesday,14,7
532,main,back,43,3871,3681,Tuesday,15,8
532,main,back,44,3681,4692,Tuesday,16,9
532,main,back,45,4692,3682,Tuesday,17,4
532,main,back,46,3682,3683,Tuesday,18,8
532,main,back,47,3683,3684,Tuesday,19,7
532,main,back,48,3684,4681,Tuesday,20,6
532,main,back,49,4681,3685,Tuesday,21,8
532,main,back,50,3685,3686,Tuesday,22,6
532,main,back,51,3686,3687,Tuesday,23,5
532,main,back,52,3687,2886,Wednesday,0,4
532,main,back,53,2886,3688,Wednesday,1,4
532,main,back,54,3688,3689,Wednesday,2,4
532,main,back,55,3689,3691,Wednesday,3,2
532,main,back,56,3691,809,Wednesday,4,2
532,main,back,57,809,3692,Wednesday,5,9
532,main,back,58,3692,3693,Wednesday,6,7
532,main,back,59,3693,3694,Wednesday,7,3
532,main,back,60,3694,2887,Wednesday,8,6
532,main,back,61,2887,3695,Wednesday,9,7
532,main,back,62,3695,3696,Wednesday,10,2
532,main,back,63,3696,3697,Wednesday,11,8
532,main,back,64,3697,3698,Wednesday,12,10
532,main,back,65,3698,3699,Wednesday,13,6
532,main,back,66,3699,3700,Wednesday,14,3
532,main,back,67,3700,3701,Wednesday,15,10
532,main,back,68,3701,5439,Wednesday,16,2
532,main,back,69,5439,3702,Wednesday,17,6
532,main,back,70,3702,3703,Wednesday,18,10
532,main,back,71,3703,1513,Wednesday,19,7
532,main,back,72,1513,1514,Wednesday,20,4
532,main,back,73,1514,1515,Wednesday,21,2
532,main,back,74,1515,1516,Wednesday,22,2
532,main,back,75,1516,1517,Wednesday,23,3
532,main,back,76,1517,1518,Thursday,0,10
532,main,back,77,1518,1519,Thursday,1,6
532,main,back,78,1519,1520,Thursday,2,4
532,main,back,79,1520,1521,Thursday,3,4
532,main,back,80,1521,3469,Thursday,4,3
532,main,back,81,3469,1522,Thursday,5,2
532,main,back,82,1522,1523,Thursday,6,8
532,main,back,83,1523,1524,Thursday,7,3
532,main,back,84,1524,3511,Thursday,8,8
532,main,back,85,3511,861,Thursday,9,3
532,main,back,86,861,862,Thursday,10,7
532,main,back,87,862,3512,Thursday,11,5
532,main,back,88,3512,863,Thursday,12,7
532,main,back,89,863,864,Thursday,13,6
532,main,back,90,864,3513,Thursday,14,5
532,main,back,91,3513,3514,Thursday,15,2
532,main,back,92,3514,865,Thursday,16,6
532,main,back,93,865,866,Thursday,17,2
532,main,back,94,866,3515,Thursday,18,7
532,main,back,95,3515,867,Thursday,19,5
532,main,back,96,867,3516,Thursday,20,3
532,main,back,97,3516,868,Thursday,21,8
532,main,back,98,868,869,Thursday,22,2
532,main,back,99,869,3517,Thursday,23,7
532,main,back,100,3517,3518,Friday,0,5
532,main,back,101,3518,3519,Friday,1,8
532,main,back,102,3519,3520,Friday,2,7
532,main,back,103,3520,3521,Friday,3,4
532,main,back,104,3521,3522,Friday,4,8
533,main,go,0,3730,1837,Friday,5,10
533,main,go,1,1837,3731,Friday,6,6
533,main,go,2,3731,3732,Friday,7,3
533,main,go,3,3732,1838,Friday,8,4
533,main,go,4,1838,1840,Friday,9,3
533,main,go,5,1840,3733,Friday,10,6
533,main,go,6,3733,3734,Friday,11,2
533,main,go,7,3734,1841,Friday,12,7
533,main,go,8,1841,2729,Friday,13,4
533,main,go,9,2729,1839,Friday,14,9
533,main,go,10,1839,365,Friday,15,3
533,main,go,11,365,1842,Friday,16,2
533,main,go,12,1842,1843,Friday,17,7
533,main,go,13,1843,1844,Friday,18,2
533,main,go,14,1844,994,Friday,19,7
533,main,go,15,994,1070,Friday,20,10
533,main,go,16,1070,1071,Friday,21,2
533,main,go,17,1071,1072,Friday,22,2
533,main,go,18,1072,1073,Friday,23,3
533,main,go,19,1073,1074,Saturday,0,2
533,main,go,20,1074,1075,Saturday,1,10
533,main,go,21,1075,1076,Saturday,2,3
533,main,go,22,1076,1077,Saturday,3,3
533,main,go,23,1077,1078,Saturday,4,6
533,main,go,24,1078,1079,Saturday,5,4
533,main,go,25,1079,1080,Saturday,6,4
533,main,go,26,1080,1081,Saturday,7,7
533,main,go,27,1081,1082,Saturday,8,4
533,main,go,28,1082,4298,Saturday,9,8
533,main,go,29,4298,1083,Saturday,10,4
533,main,go,30,1083,1084,Saturday,11,4
533,main,go,31,1084,1085,Saturday,12,4
533,main,go,32,1085,1086,Saturday,13,3
533,main,go,33,1086,1087,Saturday,14,9
533,main,go,34,1087,1088,Saturday,15,9
533,main,go,35,1088,1089,Saturday,16,5
533,main,go,36,1089,1090,Saturday,17,8
533,main,go,37,1090,1586,Saturday,18,5
533,main,go,38,1586,3681,Saturday,19,6
533,main,go,39,3681,4692,Saturday,20,5
533,main,go,40,4692,3682,Saturday,21,2
533,main,go,41,3682,3683,Saturday,22,5
533,main,go,42,3683,3684,Saturday,23,2
533,main,go,43,3684,4681,Sunday,0,10
533,main,go,44,4681,3685,Sunday,1,9
533,main,go,45,3685,3686,Sunday,2,6
533,main,go,46,3686,3687,Sunday,3,6
533,main,go,47,3687,2886,Sunday,4,4
533,main,go,48,2886,3688,Sunday,5,7
533,main,go,49,3688,3689,Sunday,6,7
533,main,go,50,3689,3691,Sunday,7,6
533,main,go,51,3691,809,Sunday,8,3
533,main,go,52,809,3692,Sunday,9,10
533,main,go,53,3692,3693,Sunday,10,6
533,main,go,54,3693,3694,Sunday,11,3
533,main,go,55,3694,2887,Sunday,12,5
533,main,go,56,2887,3695,Sunday,13,5
533,main,go,57,3695,3696,Sunday,14,5
533,main,go,58,3696,3697,Sunday,15,8
533,main,go,59,3697,3698,Sunday,16,2
533,main,go,60,3698,3699,Sunday,17,9
533,main,go,61,3699,3700,Sunday,18,6
533,main,go,62,3700,3701,Sunday,19,6
533,main,go,63,3701,5439,Sunday,20,5
533,main,go,64,5439,3702,Sunday,21,7
533,main,go,65,3702,3703,Sunday,22,2
533,main,go,66,3703,1513,Sunday,23,4
533,main,go,67,1513,1499,Monday,0,6
533,main,go,68,1499,1500,Monday,1,7
533,main,go,69,1500,1501,Monday,2,2
533,main,go,70,1501,1502,Monday,3,7
533,main,go,71,1502,1503,Monday,4,8
533,main,go,72,1503,1504,Monday,5,3
533,main,go,73,1504,1506,Monday,6,10
533,main,go,74,1506,1508,Monday,7,10
533,main,go,75,1508,1509,Monday,8,10
533,main,go,76,1509,1510,Monday,9,8
533,main,go,77,1510,1511,Monday,10,9
533,main,go,78,1511,1512,Monday,11,2
533,main,go,79,1512,2398,Monday,12,9
533,main,go,80,2398,5593,Monday,13,3
533,main,go,81,5593,2399,Monday,14,3
533,main,go,82,2399,2400,Monday,15,7
533,main,go,83,2400,2401,Monday,16,4
533,main,go,84,2401,5542,Monday,17,4
533,main,go,85,5542,2402,Monday,18,8
533,main,go,86,2402,2404,Monday,19,7
533,main,go,87,2404,2405,Monday,20,3
533,main,go,88,2405,2406,Monday,21,10
533,main,go,89,2406,2407,Monday,22,6
533,main,go,90,2407,5543,Monday,23,6
533,main,go,91,5543,2408,Tuesday,0,8
533,main,go,92,2408,2409,Tuesday,1,6
533,main,go,93,2409,2410,Tuesday,2,7
533,main,go,94,2410,2425,Tuesday,3,6
533,main,back,0,2425,2426,Tuesday,4,8
533,main,back,1,2426,2427,Tuesday,5,4
533,main,back,2,2427,2428,Tuesday,6,8
533,main,back,3,2428,5544,Tuesday,7,9
533,main,back,4,5544,2429,Tuesday,8,8
533,main,back,5,2429,2430,Tuesday,9,7
533,main,back,6,2430,2432,Tuesday,10,8
533,main,back,7,2432,5541,Tuesday,11,9
533,main,back,8,5541,2433,Tuesday,12,10
533,main,back,9,2433,2434,Tuesday,13,4
533,main,back,10,2434,2435,Tuesday,14,2
533,main,back,11,2435,2436,Tuesday,15,6
533,main,back,12,2436,5592,Tuesday,16,6
533,main,back,13,5592,2437,Tuesday,17,4
533,main,back,14,2437,2868,Tuesday,18,2
533,main,back,15,2868,2869,Tuesday,19,8
533,main,back,16,2869,2870,Tuesday,20,10
533,main,back,17,2870,2871,Tuesday,21,10
533,main,back,18,2871,2872,Tuesday,22,2
533,main,back,19,2872,2873,Tuesday,23,2
533,main,back,20,2873,2874,Wednesday,0,10
533,main,back,21,2874,2875,Wednesday,1,9
533,main,back,22,2875,2876,Wednesday,2,7
533,main,back,23,2876,2877,Wednesday,3,3
533,main,back,24,2877,2878,Wednesday,4,4
533,main,back,25,2878,2879,Wednesday,5,10
533,main,back,26,2879,2880,Wednesday,6,8
533,main,back,27,2880,3637,Wednesday,7,2
533,main,back,28,3637,3638,Wednesday,8,5
533,main,back,29,3638,3639,Wednesday,9,7
533,main,back,30,3639,5438,Wednesday,10,7
533,main,back,31,5438,3640,Wednesday,11,3
533,main,back,32,3640,3641,Wednesday,12,10
533,main,back,33,3641,3642,Wednesday,13,8
533,main,back,34,3642,3643,Wednesday,14,8
533,main,back,35,3643,3644,Wednesday,15,2
533,main,back,36,3644,3645,Wednesday,16,6
533,main,back,37,3645,3646,Wednesday,17,4
533,main,back,38,3646,3647,Wednesday,18,6
533,main,back,39,3647,3648,Wednesday,19,7
533,main,back,40,3648,3649,Wednesday,20,3
533,main,back,41,3649,3650,Wednesday,21,6
533,main,back,42,3650,3651,Wednesday,22,4
533,main,back,43,3651,3652,Wednesday,23,3
533,main,back,44,3652,3653,Thursday,0,6
533,main,back,45,3653,3655,Thursday,1,8
533,main,back,46,3655,3656,Thursday,2,8
533,main,back,47,3656,3657,Thursday,3,8
533,main,back,48,3657,3658,Thursday,4,4
533,main,back,49,3658,3659,Thursday,5,9
533,main,back,50,3659,3660,Thursday,6,8
533,main,back,51,3660,3661,Thursday,7,6
533,main,back,52,3661,3662,Thursday,8,10
533,main,back,53,3662,3663,Thursday,9,4
533,main,back,54,3663,3664,Thursday,10,4
533,main,back,55,3664,4720,Thursday,11,5
533,main,back,56,4720,1555,Thursday,12,2
533,main,back,57,1555,1556,Thursday,13,5
533,main,back,58,1556,1091,Thursday,14,2
533,main,back,59,1091,1093,Thursday,15,4
533,main,back,60,1093,1094,Thursday,16,7
533,main,back,61,1094,1095,Thursday,17,3
533,main,back,62,1095,1083,Thursday,18,9
533,main,back,63,1083,1096,Thursday,19,8
533,main,back,64,1096,1097,Thursday,20,6
533,main,back,65,1097,1098,Thursday,21,2
533,main,back,66,1098,1099,Thursday,22,5
533,main,back,67,1099,1100,Thursday,23,2
533,main,back,68,1100,1101,Friday,0,9
533,main,back,69,1101,1102,Friday,1,2
533,main,back,70,1102,1103,Friday,2,4
533,main,back,71,1103,1104,Friday,3,4
533,main,back,72,1104,1105,Friday,4,6
533,main,back,73,1105,1106,Friday,5,7
533,main,back,74,1106,995,Friday,6,4
533,main,back,75,995,996,Friday,7,5
533,main,back,76,996,1914,Friday,8,6
533,main,back,77,1914,1915,Friday,9,7
533,main,back,78,1915,1916,Friday,10,9
533,main,back,79,1916,1917,Friday,11,5
533,main,back,80,1917,1919,Friday,12,8
