sid1,sid2,route,mins
3005,5119,w,18.93767200609116
5119,3005,w,18.93767200609116
3006,5117,w,5.256940246794798
5117,3006,w,5.256940246794798
3007,5119,w,14.526671952671805
5119,3007,w,14.526671952671805
3014,3015,w,19.06501716498291
3015,3014,w,19.06501716498291
3022,3026,w,16.458680927600703
3026,3022,w,16.458680927600703
3023,3025,w,12.911925866484449
3025,3023,w,12.911925866484449
3028,3042,w,17.38320217029126
3042,3028,w,17.38320217029126
3029,3041,w,19.70734060263336
3041,3029,w,19.70734060263336
3031,3038,w,19.117809378643678
3038,3031,w,19.117809378643678
3033,4179,w,5.0554860642539055
4179,3033,w,5.0554860642539055
3034,4826,w,12.926858515137525
4826,3034,w,12.926858515137525
3044,3097,w,13.963462571123173
3097,3044,w,13.963462571123173
3044,3098,w,17.245341411336426
3098,3044,w,17.245341411336426
3046,3095,w,8.08136119358382
3095,3046,w,8.08136119358382
3047,3094,w,11.698380060145933
3094,3047,w,11.698380060145933
3049,3092,w,9.902656055576987
3092,3049,w,9.902656055576987
3050,3091,w,7.483441693884539
3091,3050,w,7.483441693884539
3051,3090,w,19.277852297610785
3090,3051,w,19.277852297610785
3052,3089,w,6.95591784534146
3089,3052,w,6.95591784534146
3053,3088,w,11.437843596659615
3088,3053,w,11.437843596659615
3054,3087,w,9.977037329637904
3087,3054,w,9.977037329637904
3055,3086,w,7.523492683878868
3086,3055,w,7.523492683878868
3056,3057,w,6.278574923172851
3057,3056,w,6.278574923172851
3056,3084,w,9.107435169806351
3084,3056,w,9.107435169806351
3057,3084,w,3.6732875536678398
3084,3057,w,3.6732875536678398
3058,3083,w,12.431714614238867
3083,3058,w,12.431714614238867
3059,3082,w,10.543798665531629
3082,3059,w,10.543798665531629
3060,3080,w,7.373790188048036
3080,3060,w,7.373790188048036
3060,3081,w,18.892493082247363
3081,3060,w,18.892493082247363
3064,3078,w,4.872284052414718
3078,3064,w,4.872284052414718
3065,3077,w,5.612818388507678
3077,3065,w,5.612818388507678
3066,3076,w,5.6662518025515185
3076,3066,w,5.6662518025515185
3067,3074,w,19.43428455807669
3074,3067,w,19.43428455807669
3068,3073,w,16.526160373883776
3073,3068,w,16.526160373883776
3069,3072,w,6.802864260924691
3072,3069,w,6.802864260924691
3070,3071,w,5.742088036995609
3071,3070,w,5.742088036995609
3080,3081,w,15.45720466192335
3081,3080,w,15.45720466192335
3101,3169,w,3.0705852032740713
3169,3101,w,3.0705852032740713
3102,3168,w,3.63634034928634
3168,3102,w,3.63634034928634
3103,5227,w,10.78963708234718
5227,3103,w,10.78963708234718
3104,3166,w,4.536926931675489
3166,3104,w,4.536926931675489
3104,5228,w,1.200286897576415
5228,3104,w,1.200286897576415
3105,3165,w,7.660984574895724
3165,3105,w,7.660984574895724
3105,5550,w,1.4850698737319667
5550,3105,w,1.4850698737319667
3105,5551,w,7.8245116056832185
5551,3105,w,7.8245116056832185
3106,3164,w,7.337408967732441
3164,3106,w,7.337408967732441
3108,3162,w,6.806454781950412
3162,3108,w,6.806454781950412
3109,3161,w,6.283093340133664
3161,3109,w,6.283093340133664
3109,5504,w,0.695468132471757
5504,3109,w,0.695468132471757
3109,5505,w,5.7539673268675395
5505,3109,w,5.7539673268675395
3111,3887,w,8.547847148244857
3887,3111,w,8.547847148244857
3113,3155,w,15.48899760710241
3155,3113,w,15.48899760710241
3113,5387,w,12.656570619539789
5387,3113,w,12.656570619539789
3115,3154,w,6.382700755717242
3154,3115,w,6.382700755717242
3116,3153,w,6.709613646134569
3153,3116,w,6.709613646134569
3117,3152,w,10.912560314463754
3152,3117,w,10.912560314463754
3119,3150,w,16.172284484672435
3150,3119,w,16.172284484672435
3121,3148,w,6.763275852382909
3148,3121,w,6.763275852382909
3122,3147,w,7.053700291849751
3147,3122,w,7.053700291849751
3124,3145,w,8.838024048241293
3145,3124,w,8.838024048241293
3125,3144,w,7.682237092577571
3144,3125,w,7.682237092577571
3126,3142,w,13.466359035091106
3142,3126,w,13.466359035091106
3127,3141,w,17.048095319982316
3141,3127,w,17.048095319982316
3129,3138,w,9.500767131924261
3138,3129,w,9.500767131924261
3130,3137,w,8.868134006107509
3137,3130,w,8.868134006107509
3131,3136,w,16.365969084686924
3136,3131,w,16.365969084686924
3132,4674,w,8.970998777623333
4674,3132,w,8.970998777623333
3141,3142,w,17.85960126445999
3142,3141,w,17.85960126445999
3157,3160,w,7.896522140570175
3160,3157,w,7.896522140570175
3158,3159,w,18.813295189596214
3159,3158,w,18.813295189596214
3161,5504,w,6.749411575622588
5504,3161,w,6.749411575622588
3161,5505,w,1.1652753583364939
5505,3161,w,1.1652753583364939
3165,5550,w,8.438722674906664
5550,3165,w,8.438722674906664
3165,5551,w,0.6402434179275814
5551,3165,w,0.6402434179275814
3166,5228,w,5.01585037761191
5228,3166,w,5.01585037761191
3172,3287,w,8.121945272286027
3287,3172,w,8.121945272286027
3173,3263,w,11.03086412734619
3263,3173,w,11.03086412734619
3176,3260,w,14.207806718484946
3260,3176,w,14.207806718484946
3179,3257,w,12.629039575068639
3257,3179,w,12.629039575068639
3182,4028,w,11.665434431308963
4028,3182,w,11.665434431308963
3183,4083,w,15.32595408826118
4083,3183,w,15.32595408826118
3184,3256,w,15.221294123607526
3256,3184,w,15.221294123607526
3185,3255,w,13.474375193902114
3255,3185,w,13.474375193902114
3186,3254,w,12.94696143052948
3254,3186,w,12.94696143052948
3187,3253,w,5.906107624888472
3253,3187,w,5.906107624888472
3188,3252,w,4.681294031543959
3252,3188,w,4.681294031543959
3189,3251,w,4.941954134969861
3251,3189,w,4.941954134969861
3190,3250,w,5.849252844454288
3250,3190,w,5.849252844454288
3191,3247,w,15.972654982885228
3247,3191,w,15.972654982885228
3192,3246,w,5.250088981526626
3246,3192,w,5.250088981526626
3193,3245,w,17.390168257685342
3245,3193,w,17.390168257685342
3194,3244,w,6.434720646264786
3244,3194,w,6.434720646264786
3195,4232,w,7.6327380123593995
4232,3195,w,7.6327380123593995
3196,3243,w,14.52940218777928
3243,3196,w,14.52940218777928
3197,3242,w,5.145418142847717
3242,3197,w,5.145418142847717
3199,3241,w,5.823887105025166
3241,3199,w,5.823887105025166
3200,5325,w,10.324022790575203
5325,3200,w,10.324022790575203
3202,3240,w,14.467379113343592
3240,3202,w,14.467379113343592
3203,3238,w,11.727418220119628
3238,3203,w,11.727418220119628
3204,3237,w,15.587094416599381
3237,3204,w,15.587094416599381
3205,3206,w,17.11819050309365
3206,3205,w,17.11819050309365
3207,3235,w,15.435409868233691
3235,3207,w,15.435409868233691
3209,3234,w,7.769979655389962
3234,3209,w,7.769979655389962
3210,3232,w,6.491937943189699
3232,3210,w,6.491937943189699
3211,3231,w,13.469859441470078
3231,3211,w,13.469859441470078
3212,3230,w,13.928445116681399
3230,3212,w,13.928445116681399
3213,4263,w,16.8499199500922
4263,3213,w,16.8499199500922
3216,3229,w,14.968228310131241
3229,3216,w,14.968228310131241
3217,3228,w,10.465650637602732
3228,3217,w,10.465650637602732
3220,3223,w,7.817304734257904
3223,3220,w,7.817304734257904
3221,3222,w,5.52461332449718
3222,3221,w,5.52461332449718
3226,3227,w,17.026246204374605
3227,3226,w,17.026246204374605
3266,3311,w,9.907686375632624
3311,3266,w,9.907686375632624
3267,3310,w,7.2210097528822725
3310,3267,w,7.2210097528822725
3272,3305,w,11.202051932336364
3305,3272,w,11.202051932336364
3273,3303,w,16.714169313346996
3303,3273,w,16.714169313346996
3274,3301,w,13.996653563942397
3301,3274,w,13.996653563942397
3275,3299,w,12.768539722112402
3299,3275,w,12.768539722112402
3278,3297,w,6.620027103551021
3297,3278,w,6.620027103551021
3279,3296,w,7.216885105063627
3296,3279,w,7.216885105063627
3283,3291,w,9.093104865836764
3291,3283,w,9.093104865836764
3285,3289,w,5.276286482620878
3289,3285,w,5.276286482620878
3286,3288,w,13.284696032080415
3288,3286,w,13.284696032080415
3308,5372,w,7.918387573548344
5372,3308,w,7.918387573548344
3314,3412,w,6.86422643265589
3412,3314,w,6.86422643265589
3314,5487,w,0.8683600605270918
5487,3314,w,0.8683600605270918
3314,5488,w,12.385558446965291
5488,3314,w,12.385558446965291
3316,3411,w,6.533164908370294
3411,3316,w,6.533164908370294
3317,3410,w,14.993205880325263
3410,3317,w,14.993205880325263
3318,3409,w,6.283551283171597
3409,3318,w,6.283551283171597
3319,3320,w,18.31162637034089
3320,3319,w,18.31162637034089
3319,3408,w,7.086920555814805
3408,3319,w,7.086920555814805
3320,3408,w,15.374175655078853
3408,3320,w,15.374175655078853
3321,3407,w,17.652972492288438
3407,3321,w,17.652972492288438
3322,3406,w,8.350154014571377
3406,3322,w,8.350154014571377
3322,5492,w,9.578818657733523
5492,3322,w,9.578818657733523
3322,5493,w,1.0826156126421282
5493,3322,w,1.0826156126421282
3323,3405,w,6.729132739660576
3405,3323,w,6.729132739660576
3324,3404,w,17.29962365418806
3404,3324,w,17.29962365418806
3325,3403,w,6.642786812896659
3403,3325,w,6.642786812896659
3326,3402,w,7.578490361264814
3402,3326,w,7.578490361264814
3327,3401,w,7.506566566323481
3401,3327,w,7.506566566323481
3329,3399,w,5.407295874995402
3399,3329,w,5.407295874995402
3332,3397,w,15.344428812841977
3397,3332,w,15.344428812841977
3333,3396,w,4.854967003570696
3396,3333,w,4.854967003570696
3335,3395,w,9.92012960257389
3395,3335,w,9.92012960257389
3336,5404,w,4.976476770678611
5404,3336,w,4.976476770678611
3338,3393,w,7.026062543637752
3393,3338,w,7.026062543637752
3339,3391,w,10.850814877437116
3391,3339,w,10.850814877437116
3340,3341,w,17.858319540539487
3341,3340,w,17.858319540539487
3340,3389,w,19.496824799201022
3389,3340,w,19.496824799201022
3340,3390,w,10.880928039202214
3390,3340,w,10.880928039202214
3341,3389,w,2.8064827460874553
3389,3341,w,2.8064827460874553
3342,3388,w,17.606911436482733
3388,3342,w,17.606911436482733
3343,3387,w,11.380102229223201
3387,3343,w,11.380102229223201
3346,3383,w,13.565782488784214
3383,3346,w,13.565782488784214
3346,3384,w,15.484387913179962
3384,3346,w,15.484387913179962
3347,3382,w,13.036965839145747
3382,3347,w,13.036965839145747
3349,3380,w,2.21011797262125
3380,3349,w,2.21011797262125
3350,3379,w,4.396513399603616
3379,3350,w,4.396513399603616
3352,3353,w,15.128443779162854
3353,3352,w,15.128443779162854
3354,3377,w,2.174589573536276
3377,3354,w,2.174589573536276
3354,3378,w,18.828855337403834
3378,3354,w,18.828855337403834
3355,3376,w,6.1043871920461585
3376,3355,w,6.1043871920461585
3355,4224,w,18.4087517508273
4224,3355,w,18.4087517508273
3356,3375,w,15.961396084822763
3375,3356,w,15.961396084822763
3356,4224,w,19.014345213723306
4224,3356,w,19.014345213723306
3357,3375,w,11.568004314743892
3375,3357,w,11.568004314743892
3358,3374,w,8.917640043033682
3374,3358,w,8.917640043033682
3361,3371,w,9.323488324893189
3371,3361,w,9.323488324893189
3362,3370,w,9.231994224901683
3370,3362,w,9.231994224901683
3364,3368,w,13.990430549593402
3368,3364,w,13.990430549593402
3376,4224,w,12.921628454276819
4224,3376,w,12.921628454276819
3377,3378,w,17.248715040680516
3378,3377,w,17.248715040680516
3406,5492,w,2.0147630501976233
5492,3406,w,2.0147630501976233
3406,5493,w,7.607603949653571
5493,3406,w,7.607603949653571
3412,5487,w,7.326427615166912
5487,3412,w,7.326427615166912
3412,5488,w,7.19733254292175
5488,3412,w,7.19733254292175
3413,3450,w,3.255666753128628
3450,3413,w,3.255666753128628
3414,3449,w,2.7235785657652105
3449,3414,w,2.7235785657652105
3415,3448,w,3.228521439853644
3448,3415,w,3.228521439853644
3416,3447,w,5.092986750852244
3447,3416,w,5.092986750852244
3417,3445,w,14.253828694801268
3445,3417,w,14.253828694801268
3418,3444,w,18.547801055725472
3444,3418,w,18.547801055725472
3420,3442,w,7.1383817814854025
3442,3420,w,7.1383817814854025
3421,4647,w,4.015259552894056
4647,3421,w,4.015259552894056
3422,3438,w,12.12656474103305
3438,3422,w,12.12656474103305
3423,4645,w,6.623969980387331
4645,3423,w,6.623969980387331
3428,3435,w,9.732540439020424
3435,3428,w,9.732540439020424
3432,3433,w,7.1764613648612325
3433,3432,w,7.1764613648612325
3436,4199,w,15.817351500915944
4199,3436,w,15.817351500915944
3437,4659,w,3.784756105987293
4659,3437,w,3.784756105987293
3439,4658,w,4.387163879676196
4658,3439,w,4.387163879676196
3440,4415,w,3.4487442300750835
4415,3440,w,3.4487442300750835
3441,4316,w,8.602844078439828
4316,3441,w,8.602844078439828
3451,3527,w,8.147470544635853
3527,3451,w,8.147470544635853
3452,3526,w,9.595041062756595
3526,3452,w,9.595041062756595
3455,3523,w,9.611528739234906
3523,3455,w,9.611528739234906
3456,3522,w,5.721756844799411
3522,3456,w,5.721756844799411
3457,3521,w,3.4156094353802366
3521,3457,w,3.4156094353802366
3459,3519,w,7.25258080255991
3519,3459,w,7.25258080255991
3460,3518,w,6.641873332904211
3518,3460,w,6.641873332904211
3461,3517,w,8.643789183473277
3517,3461,w,8.643789183473277
3462,3516,w,6.508018839843136
3516,3462,w,6.508018839843136
3463,3515,w,7.7382852520174525
3515,3463,w,7.7382852520174525
3465,3514,w,9.56378314441884
3514,3465,w,9.56378314441884
3467,3512,w,6.2604696646279665
3512,3467,w,6.2604696646279665
3468,3511,w,13.724353261841227
3511,3468,w,13.724353261841227
3469,3510,w,16.765246222191255
3510,3469,w,16.765246222191255
3470,3509,w,5.837490943110188
3509,3470,w,5.837490943110188
3472,3507,w,5.603397574825617
3507,3472,w,5.603397574825617
3473,3506,w,11.443858512907457
3506,3473,w,11.443858512907457
3474,3505,w,13.262379495064696
3505,3474,w,13.262379495064696
3475,3504,w,5.498705350881528
3504,3475,w,5.498705350881528
3478,3501,w,5.123749570481712
3501,3478,w,5.123749570481712
3480,3499,w,12.055928308440913
3499,3480,w,12.055928308440913
3481,3498,w,12.437823537104837
3498,3481,w,12.437823537104837
3483,3497,w,10.274125992170465
3497,3483,w,10.274125992170465
3484,3496,w,9.391075401328667
3496,3484,w,9.391075401328667
3485,3495,w,3.2397029280321945
3495,3485,w,3.2397029280321945
3486,3494,w,10.004250421660457
3494,3486,w,10.004250421660457
3488,3493,w,9.53721208500934
3493,3488,w,9.53721208500934
3489,3492,w,5.514159020605264
3492,3489,w,5.514159020605264
3490,3491,w,6.845811674911355
3491,3490,w,6.845811674911355
3513,5347,w,18.695228041549964
5347,3513,w,18.695228041549964
3545,3577,w,16.425426965918984
3577,3545,w,16.425426965918984
3546,5401,w,8.953934021800883
5401,3546,w,8.953934021800883
3547,3575,w,5.106736529232973
3575,3547,w,5.106736529232973
3548,3574,w,5.655635137682389
3574,3548,w,5.655635137682389
3549,3573,w,7.1762284134490075
3573,3549,w,7.1762284134490075
3550,3572,w,6.4277171554321075
3572,3550,w,6.4277171554321075
3551,3571,w,10.823114390991318
3571,3551,w,10.823114390991318
3552,3570,w,4.666197818842406
3570,3552,w,4.666197818842406
3553,3569,w,8.574254782739237
3569,3553,w,8.574254782739237
3554,3568,w,10.82803112427937
3568,3554,w,10.82803112427937
3555,3567,w,5.478640790585595
3567,3555,w,5.478640790585595
3556,3565,w,19.85924553926062
3565,3556,w,19.85924553926062
3557,3564,w,13.904001235526014
3564,3557,w,13.904001235526014
3558,3563,w,6.745321059404061
3563,3558,w,6.745321059404061
3559,3562,w,6.883772764181023
3562,3559,w,6.883772764181023
3566,4246,w,14.461155886034252
4246,3566,w,14.461155886034252
3576,5401,w,18.554934733920113
5401,3576,w,18.554934733920113
3578,3621,w,2.951788789535322
3621,3578,w,2.951788789535322
3578,3622,w,11.352788194040041
3622,3578,w,11.352788194040041
3588,3615,w,4.5520234265713295
3615,3588,w,4.5520234265713295
3589,3614,w,17.695774715124454
3614,3589,w,17.695774715124454
3590,3613,w,15.757250313728605
3613,3590,w,15.757250313728605
3591,3612,w,12.807733219243142
3612,3591,w,12.807733219243142
3592,3610,w,13.51946922968311
3610,3592,w,13.51946922968311
3592,3611,w,15.056720218617107
3611,3592,w,15.056720218617107
3594,3609,w,13.003021824449153
3609,3594,w,13.003021824449153
3596,3607,w,2.340817916011225
3607,3596,w,2.340817916011225
3596,4336,w,11.31781708786315
4336,3596,w,11.31781708786315
3597,3606,w,11.441431326410877
3606,3597,w,11.441431326410877
3599,3605,w,13.986152583539962
3605,3599,w,13.986152583539962
3600,3604,w,18.978458645000167
3604,3600,w,18.978458645000167
3601,3603,w,5.168697350440676
3603,3601,w,5.168697350440676
3602,5116,w,11.64410416055983
5116,3602,w,11.64410416055983
3607,4336,w,10.373630862532282
4336,3607,w,10.373630862532282
3608,4336,w,11.78702983772605
4336,3608,w,11.78702983772605
3618,4960,w,13.012126212267543
4960,3618,w,13.012126212267543
3621,3622,w,10.936941898046005
3622,3621,w,10.936941898046005
3625,3631,w,7.0036063285059
3631,3625,w,7.0036063285059
3626,3629,w,8.02612353264098
3629,3626,w,8.02612353264098
3627,3628,w,11.694177799137282
3628,3627,w,11.694177799137282
3630,4779,w,13.433431624065435
4779,3630,w,13.433431624065435
3632,3706,w,8.289084030757433
3706,3632,w,8.289084030757433
3633,3705,w,10.15802418956554
3705,3633,w,10.15802418956554
3638,3702,w,15.423628897048058
3702,3638,w,15.423628897048058
3639,3701,w,13.274735074139432
3701,3639,w,13.274735074139432
3639,5438,w,1.5803414192750627
5438,3639,w,1.5803414192750627
3639,5439,w,12.538593557775224
5439,3639,w,12.538593557775224
3640,3700,w,7.324799794068809
3700,3640,w,7.324799794068809
3642,3698,w,6.16661826407659
3698,3642,w,6.16661826407659
3643,3697,w,6.921285265363454
3697,3643,w,6.921285265363454
3645,3696,w,16.065259594146994
3696,3645,w,16.065259594146994
3646,3695,w,6.609796923683087
3695,3646,w,6.609796923683087
3647,4605,w,15.758418686545943
4605,3647,w,15.758418686545943
3649,3694,w,6.4422934546035915
3694,3649,w,6.4422934546035915
3650,3693,w,16.716640249689654
3693,3650,w,16.716640249689654
3651,3692,w,6.6471603680512015
3692,3651,w,6.6471603680512015
3653,3691,w,12.088072167092728
3691,3653,w,12.088072167092728
3655,3689,w,9.768562212692647
3689,3655,w,9.768562212692647
3658,3687,w,11.606928993881558
3687,3658,w,11.606928993881558
3659,3686,w,13.558223069203402
3686,3659,w,13.558223069203402
3660,3685,w,10.44814204880184
3685,3660,w,10.44814204880184
3661,4681,w,12.282040296107285
4681,3661,w,12.282040296107285
3662,3684,w,8.02464660961613
3684,3662,w,8.02464660961613
3663,3683,w,9.878488691543634
3683,3663,w,9.878488691543634
3664,3682,w,9.197564157320661
3682,3664,w,9.197564157320661
3666,3677,w,8.594326698373914
3677,3666,w,8.594326698373914
3668,3676,w,14.696944335587233
3676,3668,w,14.696944335587233
3669,3675,w,7.84441332867666
3675,3669,w,7.84441332867666
3671,3674,w,9.871325649885044
3674,3671,w,9.871325649885044
3673,4699,w,16.0541822325985
4699,3673,w,16.0541822325985
3678,3872,w,9.870774150619908
3872,3678,w,9.870774150619908
3679,4940,w,7.524917691262404
4940,3679,w,7.524917691262404
3701,5438,w,12.165748979168436
5438,3701,w,12.165748979168436
3701,5439,w,0.7508250375691183
5439,3701,w,0.7508250375691183
3707,4377,w,12.127559377510128
4377,3707,w,12.127559377510128
3708,5388,w,9.65927428557547
5388,3708,w,9.65927428557547
3710,3770,w,4.898279447227598
3770,3710,w,4.898279447227598
3710,4558,w,11.472214799855974
4558,3710,w,11.472214799855974
3710,4559,w,16.189404814314933
4559,3710,w,16.189404814314933
3711,5071,w,14.971106851288038
5071,3711,w,14.971106851288038
3712,3767,w,8.279815824978044
3767,3712,w,8.279815824978044
3712,5311,w,12.625702896458522
5311,3712,w,12.625702896458522
3713,3766,w,11.40655222301174
3766,3713,w,11.40655222301174
3714,3765,w,5.377084640608958
3765,3714,w,5.377084640608958
3715,3764,w,16.62253938895477
3764,3715,w,16.62253938895477
3716,3763,w,8.644016202738268
3763,3716,w,8.644016202738268
3717,3762,w,7.108566757289826
3762,3717,w,7.108566757289826
3718,3761,w,7.349425861988283
3761,3718,w,7.349425861988283
3720,3759,w,10.9932454612041
3759,3720,w,10.9932454612041
3721,3758,w,14.927065742408478
3758,3721,w,14.927065742408478
3722,3757,w,15.890902292886318
3757,3722,w,15.890902292886318
3723,3755,w,9.526609981006686
3755,3723,w,9.526609981006686
3724,3753,w,8.20621658159886
3753,3724,w,8.20621658159886
3725,3752,w,9.231195206064239
3752,3725,w,9.231195206064239
3726,3750,w,17.395026950235383
3750,3726,w,17.395026950235383
3727,3747,w,6.43821451069046
3747,3727,w,6.43821451069046
3728,3746,w,14.344773147426064
3746,3728,w,14.344773147426064
3729,3745,w,18.329495170657452
3745,3729,w,18.329495170657452
3739,3740,w,17.811492016064104
3740,3739,w,17.811492016064104
3740,4041,w,6.5345841817569426
4041,3740,w,6.5345841817569426
3760,4277,w,7.112978279440645
4277,3760,w,7.112978279440645
3767,5311,w,16.68718093940398
5311,3767,w,16.68718093940398
3768,5071,w,15.453047360741191
5071,3768,w,15.453047360741191
3770,4558,w,16.102819859813614
4558,3770,w,16.102819859813614
3772,3773,w,17.097463609153202
3773,3772,w,17.097463609153202
3775,3851,w,19.93415857711529
3851,3775,w,19.93415857711529
3775,5461,w,15.237599317510378
5461,3775,w,15.237599317510378
3777,3849,w,9.00235124819236
3849,3777,w,9.00235124819236
3779,5460,w,5.8853587986180935
5460,3779,w,5.8853587986180935
3779,5463,w,1.5139622393308967
5463,3779,w,1.5139622393308967
3780,3848,w,7.727563755475086
3848,3780,w,7.727563755475086
3780,5590,w,0.5612172386278385
5590,3780,w,0.5612172386278385
3780,5591,w,8.628695726255831
5591,3780,w,8.628695726255831
3782,3846,w,9.016722908524223
3846,3782,w,9.016722908524223
3783,3845,w,12.206190601568263
3845,3783,w,12.206190601568263
3784,3844,w,5.746928783209218
3844,3784,w,5.746928783209218
3785,5562,w,0.8929255280774191
5562,3785,w,0.8929255280774191
3788,3841,w,7.682335929253911
3841,3788,w,7.682335929253911
3789,5582,w,1.7685487059330858
5582,3789,w,1.7685487059330858
3792,3838,w,8.020067785893492
3838,3792,w,8.020067785893492
3793,3836,w,8.355652193987677
3836,3793,w,8.355652193987677
3794,5609,w,5.161483823333338
5609,3794,w,5.161483823333338
3796,3833,w,11.422374872645959
3833,3796,w,11.422374872645959
3797,3832,w,11.417148687026039
3832,3797,w,11.417148687026039
3798,4844,w,7.528180104870577
4844,3798,w,7.528180104870577
3799,5216,w,16.373992077233677
5216,3799,w,16.373992077233677
3800,3831,w,6.179445220110674
3831,3800,w,6.179445220110674
3801,3830,w,8.35390247963901
3830,3801,w,8.35390247963901
3802,3829,w,9.06181710374507
3829,3802,w,9.06181710374507
3803,3828,w,7.217620872885545
3828,3803,w,7.217620872885545
3804,3827,w,6.001312177591716
3827,3804,w,6.001312177591716
3805,3826,w,7.737031080522096
3826,3805,w,7.737031080522096
3807,3825,w,13.406752728429575
3825,3807,w,13.406752728429575
3808,3824,w,17.6991089186173
3824,3808,w,17.6991089186173
3809,3823,w,11.152601616533996
3823,3809,w,11.152601616533996
3811,3822,w,18.444318340004735
3822,3811,w,18.444318340004735
3814,4613,w,10.771667773089462
4613,3814,w,10.771667773089462
3835,5608,w,1.6891349385626682
5608,3835,w,1.6891349385626682
3840,5583,w,1.392305177950813
5583,3840,w,1.392305177950813
3843,5561,w,1.5455835092338934
5561,3843,w,1.5455835092338934
3848,5590,w,7.377466230229492
5590,3848,w,7.377466230229492
3848,5591,w,1.0681555394250817
5591,3848,w,1.0681555394250817
3850,5462,w,1.787716804024201
5462,3850,w,1.787716804024201
3854,3871,w,17.82764827328584
3871,3854,w,17.82764827328584
3855,3870,w,8.899238682092978
3870,3855,w,8.899238682092978
3856,4369,w,10.616081329803105
4369,3856,w,10.616081329803105
3859,3863,w,7.792128973887692
3863,3859,w,7.792128973887692
3860,3861,w,8.413614889477978
3861,3860,w,8.413614889477978
3862,5127,w,5.39223216930871
5127,3862,w,5.39223216930871
3865,4610,w,18.79809767283936
4610,3865,w,18.79809767283936
3874,4696,w,17.307701295474494
4696,3874,w,17.307701295474494
3875,4693,w,15.042573294156483
4693,3875,w,15.042573294156483
3876,4691,w,15.169198291534816
4691,3876,w,15.169198291534816
3878,4734,w,11.995262739548492
4734,3878,w,11.995262739548492
3878,4737,w,4.184387817809276
4737,3878,w,4.184387817809276
3879,4732,w,17.251228552826397
4732,3879,w,17.251228552826397
3879,4739,w,16.258060645704106
4739,3879,w,16.258060645704106
3880,3882,w,12.879909345674545
3882,3880,w,12.879909345674545
3883,3914,w,18.96969856653105
3914,3883,w,18.96969856653105
3883,4764,w,7.627875906966446
4764,3883,w,7.627875906966446
3885,3912,w,18.59741455376036
3912,3885,w,18.59741455376036
3886,3911,w,8.660124488490913
3911,3886,w,8.660124488490913
3888,3910,w,11.881295668777327
3910,3888,w,11.881295668777327
3890,3908,w,9.464414421693546
3908,3890,w,9.464414421693546
3891,3907,w,7.574689970612988
3907,3891,w,7.574689970612988
3892,3906,w,6.616944573254168
3906,3892,w,6.616944573254168
3893,3904,w,13.516302176836982
3904,3893,w,13.516302176836982
3894,3903,w,16.16757960626192
3903,3894,w,16.16757960626192
3895,3901,w,11.849543690933036
3901,3895,w,11.849543690933036
3899,4227,w,19.003554011765857
4227,3899,w,19.003554011765857
3914,4764,w,19.13561745754338
4764,3914,w,19.13561745754338
3917,3992,w,4.935207139264995
3992,3917,w,4.935207139264995
3919,3990,w,15.28107577054575
3990,3919,w,15.28107577054575
3920,3989,w,9.435549643177406
3989,3920,w,9.435549643177406
3925,5348,w,14.804335884155648
5348,3925,w,14.804335884155648
3926,3984,w,9.45499679111877
3984,3926,w,9.45499679111877
3928,3981,w,6.293277640264381
3981,3928,w,6.293277640264381
3930,3979,w,4.68617953634587
3979,3930,w,4.68617953634587
3931,3978,w,5.30378989888157
3978,3931,w,5.30378989888157
3932,3977,w,4.580513101679057
3977,3932,w,4.580513101679057
3933,3975,w,18.04451937441432
3975,3933,w,18.04451937441432
3934,5196,w,11.299918789166824
5196,3934,w,11.299918789166824
3936,3973,w,16.02162663332356
3973,3936,w,16.02162663332356
3937,3971,w,8.595630182363045
3971,3937,w,8.595630182363045
3938,3970,w,5.410141836824822
3970,3938,w,5.410141836824822
3939,3940,w,14.784317081717418
3940,3939,w,14.784317081717418
3939,3968,w,19.411161337814242
3968,3939,w,19.411161337814242
3940,3968,w,6.263729111171726
3968,3940,w,6.263729111171726
3941,3966,w,6.293714958489396
3966,3941,w,6.293714958489396
3944,3962,w,9.247851264317832
3962,3944,w,9.247851264317832
3945,3963,w,4.589808431232832
3963,3945,w,4.589808431232832
3947,3961,w,6.934713286285128
3961,3947,w,6.934713286285128
3948,3960,w,11.35026230112018
3960,3948,w,11.35026230112018
3950,3958,w,3.53115662210608
3958,3950,w,3.53115662210608
3952,3956,w,5.582534263584029
3956,3952,w,5.582534263584029
3954,3955,w,5.725670583459035
3955,3954,w,5.725670583459035
3955,4715,w,18.315862279674384
4715,3955,w,18.315862279674384
3994,4111,w,5.129970740674643
4111,3994,w,5.129970740674643
3995,4110,w,10.250378076979441
4110,3995,w,10.250378076979441
3996,4109,w,12.45157741183533
4109,3996,w,12.45157741183533
3997,4108,w,9.960167437257391
4108,3997,w,9.960167437257391
3998,4107,w,6.786663425036666
4107,3998,w,6.786663425036666
3999,4106,w,15.700254859758905
4106,3999,w,15.700254859758905
4000,4105,w,12.710112787817938
4105,4000,w,12.710112787817938
4001,4104,w,9.58579883705546
4104,4001,w,9.58579883705546
4003,4102,w,5.891776834601826
4102,4003,w,5.891776834601826
4004,4101,w,10.526822426042422
4101,4004,w,10.526822426042422
4005,4100,w,4.858423179752021
4100,4005,w,4.858423179752021
4006,4099,w,5.537429066322479
4099,4006,w,5.537429066322479
4007,4253,w,6.074905144364466
